dataset,pve_level,perturbation,run_id,response,explanation
amtl,0.2,add_features,11,88,"I modeled the continuous AMTL measure (num_amtl) with an OLS regression controlling for age, sex (prob_male), and tooth class, with cluster-robust standard errors by specimen (n=1,357 non-missing rows). Using Homo sapiens as the reference genus, the coefficients for Pan (-0.70), Papio (-0.85), and Pongo (-0.75) are all negative and highly significant (p<0.001), indicating lower AMTL than humans after adjustment. Adjusted predictions at mean age/prob_male averaged across tooth classes show Homo sapiens ≈0.879 vs Pan ≈0.179, Papio ≈0.034, and Pongo ≈0.125 (differences ≈0.70–0.85). Age, sex, and tooth class effects are not significant. This provides strong evidence that modern humans have higher AMTL frequencies than the non-human genera after accounting for the specified covariates."
amtl,0.2,add_features,12,92,"Using amtl.csv (n=1450; n=1357 after dropping rows missing num_amtl, genus, age, prob_male, or tooth_class), I fit an OLS regression with num_amtl as the outcome and genus, age, prob_male (sex), and tooth_class as predictors (HC3 robust SEs). Homo sapiens is the reference genus. All non-human genera have significantly lower AMTL values: Pan −0.701 (SE 0.077, p<0.001), Papio −0.846 (SE 0.068, p<0.001), Pongo −0.754 (SE 0.081, p<0.001). The contrast Homo vs the average of non-human genera is +0.767 (SE 0.046, t=16.8, p<0.001). Age, sex, and tooth_class are not significant. This provides strong evidence that modern humans have higher AMTL frequencies after accounting for age, sex, and tooth class."
amtl,0.2,add_features,13,90,"I modeled num_amtl with an indicator for Homo sapiens (human) while controlling for age, prob_male, and tooth_class, using OLS with specimen-clustered standard errors (n=1357 after dropping missing). The human coefficient is 0.777 (SE 0.045, p=1.98e-66, 95% CI 0.688 to 0.865), indicating substantially higher AMTL in humans after adjustment. Adjusted marginal predictions at average covariates are ~0.103 for non-human genera versus ~0.880 for humans. This large, highly significant difference supports a strong Yes that modern humans have higher AMTL frequencies than the non-human primates in this dataset."
amtl,0.2,add_features,14,90,"Using the 1,357 complete cases (dropping rows missing age or other covariates), I fit an OLS model with robust (HC3) SEs: num_amtl ~ genus + age + prob_male + tooth_class. Homo sapiens was the reference group. All non-human genera had large negative coefficients relative to humans (Pan −0.70, Papio −0.85, Pongo −0.75), all highly significant (p < 1e-19), indicating lower AMTL for non-humans after accounting for age, sex, and tooth class. Marginally adjusted mean num_amtl was ~0.88 for Homo sapiens versus ~0.18 (Pan), ~0.03 (Papio), and ~0.13 (Pongo). Age, sex, and tooth class effects were not significant in this model, so the genus differences dominate. This is strong evidence that modern humans have higher AMTL frequencies than non-human primate genera, hence a high but not absolute ‘Yes’ score."
amtl,0.2,add_features,15,95,"Using amtl.csv, I modeled standardized AMTL (num_amtl; non-integer values, so treated as a continuous frequency measure) as a function of genus, age, sex (prob_male), and tooth class. After dropping rows with missing age (n=1357), I fit an OLS model with genus and tooth_class as categorical predictors and robust (HC3) standard errors. With Homo sapiens as the reference, all non-human genera had large negative coefficients: Pan −0.701, Papio −0.846, Pongo −0.754 (all p<1e-19), indicating substantially lower AMTL than humans after adjustment. Marginal standardized means from the model were Homo sapiens ≈0.879 vs Pan ≈0.179, Papio ≈0.033, and Pongo ≈0.125. Age, prob_male, and tooth class were not statistically significant. Thus, the evidence strongly supports that modern humans have higher AMTL frequencies than the non-human genera when accounting for age, sex, and tooth class."
amtl,0.2,add_features,16,92,"I analyzed 1,357 rows with non-missing age (483 specimens). Because num_amtl is continuous and includes negative values (not integer counts), I modeled it as a continuous outcome using OLS with cluster-robust SEs by specimen. The model was: num_amtl ~ genus + age + prob_male + tooth_class, with Homo sapiens as the reference genus. After controlling for age, sex (prob_male), and tooth class, all non-human genera had substantially lower AMTL values than Homo sapiens: Pan −0.70 (p=6.5e-19), Papio −0.85 (p=3.4e-33), and Pongo −0.75 (p=2.1e-20). Age, sex, and tooth class effects were not statistically significant in this model. These large, consistently negative, and highly significant differences indicate modern humans have higher AMTL frequencies than the non-human primates in the dataset, even after accounting for the specified covariates. I therefore give a strong Yes (92/100)."
amtl,0.2,add_features,17,88,"I analyzed amtl.csv using an OLS model because num_amtl is continuous and includes negative, non-integer values. The model was: num_amtl ~ genus + age + prob_male + tooth_class, with cluster-robust standard errors by specimen to account for multiple tooth classes per individual (n=1357 rows). Homo sapiens is the reference category. All non-human genera show significantly lower AMTL than Homo after controls: Pan coef=-0.70 (p=1.3e-17), Papio coef=-0.85 (p=3.2e-29), Pongo coef=-0.75 (p=6.9e-19). Thus, modern humans have higher AMTL frequencies relative to Pan, Pongo, and Papio after accounting for age, sex, and tooth class. The effect sizes are large and consistent, so the evidence strongly supports a Yes conclusion."
amtl,0.2,add_features,18,90,"Using amtl.csv, I fit a linear regression of num_amtl on a human indicator (Homo sapiens vs non-human), age, prob_male, and tooth_class (categorical), after dropping rows with missing values (n=1357). The human indicator coefficient was 0.777 (SE 0.044, p=1.9e-62), indicating substantially higher AMTL for humans after controlling for age, sex, and tooth class. The adjusted predicted mean num_amtl at average covariates (averaged across tooth classes) was 0.88 for humans vs 0.10 for non-human genera, a difference of 0.78. This large, highly significant effect supports a strong Yes answer."
amtl,0.2,add_features,19,95,"Using 1,357 observations with non-missing age, I fit an OLS model of num_amtl on an indicator for Homo sapiens, age, prob_male (sex), and tooth_class, with cluster-robust standard errors by specimen to account for multiple tooth classes per individual. The adjusted human effect is large and positive (coef = 0.777, SE = 0.045, p = 1.98e-66), implying humans have substantially higher AMTL than non-human primates after controlling for age, sex, and tooth class. Adjusted mean predictions show humans at 0.88 vs non-humans at 0.10 on the standardized outcome (difference = 0.78 SD). A genus-specific model also shows Homo sapiens > Pan, Papio, and Pongo with very small p-values. Given the consistent, highly significant, and sizable adjusted differences, the evidence strongly supports a ""Yes"" answer."
amtl,0.2,add_features,20,92,"Using the AMTL dataset (n=1357 rows after dropping missing values), I modeled the AMTL measure (num_amtl) with linear regression including genus, age, prob_male (sex), and tooth_class, and used cluster-robust standard errors by specimen to account for repeated tooth-class observations per individual. A model contrasting Homo sapiens vs all non-human genera shows a large positive effect for Homo (coef=0.78, 95% CI [0.69, 0.87], p≈2e-66). In a categorical-genus model, Homo sapiens is significantly higher than each genus (Pan, Pongo, Papio) with p-values < 1e-18, and the covariate-adjusted marginal mean for Homo (~0.88) exceeds Pan (~0.18), Pongo (~0.13), and Papio (~0.03). These results indicate consistently higher AMTL levels in modern humans after accounting for age, sex, and tooth class, with a large effect size (raw Cohen’s d ≈ 0.98), so the answer is a strong ‘Yes’."
amtl,0.2,anonymize,1,92,"Using 1,450 observations, I fit an OLS regression with robust (HC3) standard errors: feature3 (AMTL measure) ~ genus + age at death + sex estimate + tooth class, with Homo sapiens as the baseline. All non-human genera have substantially lower adjusted AMTL than humans (Pan coefficient -0.699, Papio -0.871, Pongo -0.757; all p<0.001). A direct contrast of Homo sapiens versus the mean of the three non-human genera is +0.776 (SE 0.058), t=13.43, p=8.3e-39, 95% CI [0.662, 0.889]. Adjusted mean predictions are ~0.881 for Homo sapiens versus 0.182 (Pan), 0.010 (Papio), and 0.124 (Pongo). After accounting for age, sex, and tooth class, the evidence strongly supports higher AMTL in modern humans."
amtl,0.2,anonymize,2,90,"Using OLS regression with cluster-robust standard errors by specimen (feature2), I modeled AMTL frequency (feature3) as a function of genus, age (feature5), sex (feature7), and tooth class (feature1). In a model with a human vs non-human indicator, the human coefficient is +0.786 (SE=0.058, p≈3.1e-41), indicating substantially higher AMTL frequency for Homo sapiens after adjusting for age, sex, and tooth class. A genus-categorical model shows all non-human genera (Pan, Papio, Pongo) have significantly lower AMTL than humans, with adjusted mean AMTL for humans ≈0.881 vs non-humans ≈0.105 (difference ≈0.776 in the feature3 scale). Adding the number of observable sockets (feature4) does not change the human effect. This consistent, highly significant positive effect supports a strong ""Yes"" that modern humans have higher AMTL frequencies than non-human primates after accounting for the specified covariates."
amtl,0.2,anonymize,3,90,"Using the 1,450-row dataset, I modeled AMTL (feature3; standardized missing-teeth score per tooth class) as a function of genus while controlling for age (feature5), sex (feature7), and tooth class (feature1). In an OLS model with a binary Homo sapiens indicator, the Homo effect is large and highly significant (coef ≈ 0.79, SE ≈ 0.05, t ≈ 14.5, p < 0.001), indicating higher AMTL in modern humans after adjusting for covariates. A categorical genus model shows Pan, Pongo, and Papio all significantly lower than Homo sapiens (coefficients about −0.70 to −0.87, all p < 0.001). Adjusted mean AMTL scores at average age/sex and weighted tooth-class proportions are ~0.88 for Homo sapiens vs ~0.18 (Pan), ~0.12 (Pongo), and ~0.01 (Papio). Age and tooth class are not significant in these models, and sex has at most a modest effect. Together, these results provide strong evidence that modern humans have higher AMTL frequencies than the non-human genera after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,4,78,"Fitted an OLS model with clustered standard errors by specimen to account for repeated tooth-class observations: AMTL ~ human indicator + age + sex + tooth class. Human indicator coefficient = 0.786 (SE 0.058, p=3.09e-41). Positive values indicate higher AMTL for humans after adjustment. Standardized effect size (beta / SD of AMTL) = 0.905 SD. Pairwise contrasts from genus model (adjusted for age, sex, tooth class): Homo sapiens – Pan: diff 0.699 (SE 0.082, p=3.37e-17); Homo sapiens – Papio: diff 0.871 (SE 0.077, p=9.36e-29); Homo sapiens – Pongo: diff 0.757 (SE 0.094, p=2.31e-15). Contrast vs average of non-human genera: diff 0.776 (SE 0.060, p=8.03e-36). Evidence suggests humans have higher AMTL than non-human genera after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,5,88,"Using the 1,450-row dataset, I modeled AMTL (feature3) as a function of genus, tooth class, age, and sex with an OLS regression (HC3 robust SEs), treating Homo sapiens as the reference genus. Non-human genera all had substantially lower AMTL than Homo sapiens after adjustment: Pan −0.699 (p=8.17e-19), Papio −0.871 (p=4.66e-32), and Pongo −0.757 (p=2.35e-16). Adjusted mean AMTL was highest for Homo sapiens (0.881) versus Pan (0.182), Pongo (0.124), and Papio (0.010). Raw means show the same ordering (Homo sapiens 0.885 vs others 0.201/0.105/−0.013). Age, sex, and tooth class were not significant in this model, indicating the genus effect drives the difference. Although feature3 appears standardized rather than a literal count, the consistent, highly significant differences indicate modern humans have higher AMTL frequencies than the non-human primate genera after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,6,90,"I modeled AMTL (feature3) as a continuous outcome using OLS with cluster-robust SEs by specimen ID, controlling for age (feature5), sex (feature7), and tooth class (feature1). Setting Homo sapiens as the reference, all non-human genera have significantly lower AMTL than humans: Pan coef = -0.699 (95% CI -0.860 to -0.539, p < 0.001), Papio coef = -0.871 (95% CI -1.021 to -0.721, p < 0.001), and Pongo coef = -0.757 (95% CI -0.942 to -0.572, p < 0.001). Adjusted marginal means reinforce this: Homo sapiens ≈ 0.881 vs Pan ≈ 0.182, Papio ≈ 0.010, Pongo ≈ 0.124. These consistent, large, and statistically significant differences (after accounting for age, sex, and tooth class) support a strong ""Yes"" that modern humans show higher AMTL frequencies than the non-human primate genera."
amtl,0.2,anonymize,7,90,"Using the 1,450-row dataset, I modeled AMTL frequency (feature3) as a function of a human indicator (Homo sapiens vs. Pan/Pongo/Papio), controlling for age at death (feature5), sex estimate (feature7), and tooth class (feature1). An OLS model with HC3 robust standard errors shows a large positive human effect (coef≈0.786, SE≈0.056, p≈2.8e-45). The adjusted human–nonhuman difference is about 0.786 in feature3 units, which is ~0.91 SD of the outcome, and the unadjusted mean difference is similar (~0.797). Given the strong, consistent positive effect after controls and very small p-value, the evidence supports that modern humans have higher AMTL frequencies than the non-human primate genera in this dataset."
amtl,0.2,anonymize,8,90,"The AMTL outcome (feature3) is continuous and non-integer with negative values, so I treated it as a standardized missing-teeth measure and fit an OLS model: feature3 ~ genus (feature8) + age (feature5) + sex (feature7) + tooth class (feature1). With Homo sapiens as the reference, all non-human genera have significantly lower AMTL after adjustment: Pan coef −0.699 (p=2.47e-19), Papio −0.871 (p=4.44e-33), Pongo −0.757 (p=3.73e-16). Age, sex, and tooth class were not significant, and adding observable sockets (feature4) did not change the genus effects. This provides strong evidence that modern humans have higher AMTL than Pan, Pongo, and Papio after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,9,75,"Fitted binomial GLMs of AMTL proportion (missing teeth / observable sockets) with age, sex, and tooth class as covariates. Pooled human vs non-human model: is_human coefficient = 0.593 (odds ratio 1.81), p = 9.3e-10. Average predicted AMTL proportion holding covariates fixed: humans 0.123 vs non-humans 0.072. Pairwise genus comparisons (Homo reference): Pan vs Homo coefficient = -0.665 (odds ratio 0.51), p = 2.92e-06; Papio vs Homo coefficient = -0.506 (odds ratio 0.60), p = 0.000362; Pongo vs Homo coefficient = -0.616 (odds ratio 0.54), p = 0.000608. Genus sample sizes: {'Homo sapiens': 815, 'Pan': 112, 'Papio': 104, 'Pongo': 69}. The human indicator is positive and statistically significant after adjusting for age, sex, and tooth class, indicating higher AMTL rates in modern humans than in non-human primates."
amtl,0.2,anonymize,10,90,"I fit an adjusted linear model with AMTL (feature3) as the outcome and genus, age, sex, and tooth class as predictors. Using Homo sapiens as the reference group, all non-human genera had substantially lower AMTL after adjustment: Pan −0.70 (p≈8e−19), Papio −0.87 (p≈5e−32), Pongo −0.76 (p≈2e−16). A simpler human vs. non-human model gave a positive human indicator of +0.79 (p≈3e−45), and the raw means show Homo sapiens has the highest AMTL values. These consistent, highly significant differences indicate modern humans have higher AMTL frequencies than the non-human primate genera after accounting for age, sex, and tooth class. (Note: feature3 appears to be a continuous/scaled AMTL measure rather than raw counts, so results are interpreted on that scale.)"
amtl,0.2,anonymize,11,90,"I modeled AMTL frequency (feature3) as a function of genus (feature8) with controls for age (feature5), sex (feature7), and tooth class (feature1) using an OLS regression. Compared with each non-human genus, Homo sapiens showed substantially higher AMTL frequency after adjustment: Homo–Pan diff = 0.699 (95% CI 0.549 to 0.850, p = 2.47e-19), Homo–Papio diff = 0.871 (95% CI 0.732 to 1.010, p = 4.44e-33), and Homo–Pongo diff = 0.757 (95% CI 0.577 to 0.937, p = 3.74e-16). Adjusted mean AMTL frequency was highest in Homo sapiens (~0.881) versus Pan (~0.182), Papio (~0.010), and Pongo (~0.124) at mean age/sex and averaged tooth class. These consistently large, statistically significant differences indicate modern humans have higher AMTL frequencies than the non-human primate genera after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,12,90,"Using 1,450 observations, I modeled the AMTL measure (feature3; continuous) as a function of genus, age (feature5), sex (feature7), and tooth class (feature1) with cluster-robust standard errors by specimen (feature2). With Homo sapiens as the reference, all non-human genera had significantly lower AMTL scores: Pan coef=-0.70 (p=1.35e-17), Papio coef=-0.87 (p=5.8e-30), and Pongo coef=-0.76 (p=1.1e-15). Model-based adjusted means were highest for Homo sapiens (~0.88) versus Pan (~0.18), Papio (~0.01), and Pongo (~0.12). These consistent, statistically significant negative differences indicate humans have higher AMTL frequencies after accounting for age, sex, and tooth class. Therefore the evidence strongly supports a Yes answer."
amtl,0.2,anonymize,13,88,"I modeled AMTL using feature3 (missing teeth measure) as a continuous outcome, with genus (feature8), tooth class (feature1), age (feature5), and sex estimate (feature7) as covariates. In the OLS model, Homo sapiens is the reference genus and all non-human genera have large negative coefficients relative to humans: Pan = -0.699 (p<0.001), Papio = -0.871 (p<0.001), Pongo = -0.757 (p<0.001). This indicates substantially lower AMTL values in non-human primates after adjusting for age, sex, and tooth class. The overall model is highly significant (F-test p≈6.7e-66; R^2≈0.20). While the AMTL outcome appears standardized (feature3 includes negative values), the consistent, strong genus effects show modern humans have higher AMTL frequencies than non-human primates when controlling for the specified covariates. Hence a strong ‘Yes’ with some caution about outcome scaling."
amtl,0.2,anonymize,14,90,"I modeled AMTL (feature3; a continuous, scaled AMTL measure with negative values, so OLS was appropriate) as a function of genus, age (feature5), sex (feature7), and tooth class (feature1). Using Homo sapiens as the reference, all non-human genera had large, negative and highly significant coefficients: Pan −0.699 (p≈2.5e-19), Papio −0.871 (p≈4.4e-33), and Pongo −0.757 (p≈3.7e-16). These negative coefficients mean non-human genera have substantially lower AMTL than Homo after adjustment. Adjusted marginal means at mean age/sex and averaged across tooth classes were ~0.881 for Homo sapiens versus ~0.182 (Pan), ~0.010 (Papio), and ~0.124 (Pongo). Age, sex, and tooth class effects were small and not statistically significant, while genus differences were strong and consistent. Therefore, the evidence strongly supports that modern humans have higher AMTL frequencies than the non-human primate genera after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,15,90,"I modeled AMTL (feature3; a continuous, likely standardized measure of missing teeth) as a function of genus, age, sex, and tooth class using OLS with HC3 robust errors. With Homo sapiens as the reference, all non‑human genera had significantly lower AMTL: Pan −0.699 (95% CI −0.854 to −0.544, p≈8.2e−19), Pongo −0.757 (95% CI −0.938 to −0.576, p≈2.3e−16), Papio −0.871 (95% CI −1.016 to −0.726, p≈4.7e−32). A binary model (human vs non‑human) also showed a strong positive human effect of +0.786 (95% CI 0.677 to 0.895, p≈2.8e−45) after adjusting for age, sex, and tooth class. These consistent, large, and highly significant differences indicate modern humans have higher AMTL frequencies than the non‑human primate genera when covariates are controlled. The main limitation is that feature3 is not an unscaled count, so results reflect relative (standardized) AMTL rather than raw proportions, but the direction and strength are clear."
amtl,0.2,anonymize,16,90,"Using the 1,450 observations, I fit a linear regression of AMTL frequency (feature3, a standardized continuous measure) on genus (feature8) while controlling for age at death (feature5), sex estimate (feature7), and tooth class (feature1). With Homo sapiens as the reference group, all non-human genera have significantly lower AMTL values: Pan (coef −0.70, p≈8e−19), Papio (coef −0.87, p≈5e−32), and Pongo (coef −0.76, p≈2e−16). A contrast comparing the average of the three non-human genera to Homo sapiens is also strongly negative (coef −0.78, p≈4e−41). Adjusted predictions at the mean age/sex and posterior tooth class show Homo sapiens with the highest AMTL level. These results indicate modern humans have higher AMTL frequency than non-human primates after accounting for age, sex, and tooth class; the evidence is consistent and highly significant, so I assign a strong ""Yes"" (90/100)."
amtl,0.2,anonymize,17,90,"I fit an OLS regression with robust (HC3) standard errors using feature3 (AMTL proxy) as the outcome and predictors: human indicator (Homo sapiens vs Pan/Pongo/Papio), age (feature5), sex (feature7), and tooth class (feature1). The human coefficient is +0.786 (SE 0.056), p=2.76e-45, implying a large and statistically strong increase in AMTL for modern humans after controls. The adjusted predicted mean is 0.881 for humans vs 0.095 for non-humans, a difference of 0.786, which is about 0.91 SD of the outcome. A model with genus categories shows Pan, Papio, and Pongo all significantly lower than Homo sapiens. These results indicate a clear higher AMTL frequency in modern humans relative to non-human primates, so the answer is a strong Yes."
amtl,0.2,anonymize,18,85,"I modeled AMTL frequency with a binomial GLM (logit link), using the proportion of missing teeth (feature3) over observable sockets (feature4) as the response and controlling for age (feature5), sex (feature7), and tooth class (feature1). Because the anonymized data include some negative missing-count values, I clipped missing counts to [0, feature4] before computing proportions. The Homo sapiens indicator is strongly positive (coef = 1.065, SE = 0.095, p = 7.6e-29), corresponding to an odds ratio of about 2.90 (95% CI 2.41–3.50). Marginal predicted AMTL rates are ~10.7% for humans vs ~4.0% for non-humans, a ~6.7 percentage-point increase. A multi-level genus model likewise shows Pan, Papio, and Pongo all significantly lower than Homo sapiens. This provides strong evidence that modern humans have higher AMTL frequencies after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,19,92,"Using amtl.csv, I modeled AMTL (feature3) as the outcome with controls for age (feature5), sex (feature7), and tooth class (feature1). Because feature3 is continuous with negative values, I used OLS with heteroskedasticity-robust SEs rather than a binomial model. In the primary model, the human indicator (Homo sapiens vs non-human genera) is strongly positive (coef = 0.786, 95% CI [0.677, 0.895], p < 0.001), indicating higher AMTL values for humans after adjustment. A model with genus categories shows all non-human genera significantly lower than Homo sapiens (Pan −0.70, Papio −0.87, Pongo −0.76; all p < 0.001). The adjusted predicted mean AMTL for Homo sapiens (~0.881) exceeds the average non-human prediction (~0.105) by ~0.776. This consistent, large, and statistically significant difference supports a strong “Yes” that modern humans have higher AMTL frequencies after accounting for age, sex, and tooth class."
amtl,0.2,anonymize,20,90,"Using the provided AMTL outcome (feature3) as a continuous measure, I fit an OLS regression with robust (HC3) standard errors: feature3 ~ genus + age + sex + tooth class. Relative to Homo sapiens (reference), all three non‑human genera have large negative coefficients (Pan: −0.699, Papio: −0.871, Pongo: −0.757), each highly significant (p < 1e-15), indicating lower AMTL levels after adjusting for age, sex, and tooth class. Adjusted mean predictions (averaged across tooth classes at mean age/sex) were ~0.881 for Homo sapiens versus 0.182 (Pan), 0.010 (Papio), and 0.124 (Pongo). Age, sex, and tooth class were not significant, so the genus effect is the dominant signal. This provides strong evidence that modern humans have higher AMTL frequency than the non‑human primate genera after accounting for the specified covariates."
amtl,0.2,negative_leading_statement,1,90,"I modeled num_amtl as a continuous outcome using OLS with robust (HC3) SEs, controlling for age, prob_male, and tooth_class. With Pan as the reference, Homo sapiens shows a large positive adjusted difference (coef=0.699, p=8.2e-19). Direct contrasts show Homo sapiens higher than Pongo (diff=0.757, p=2.3e-16) and Papio (diff=0.871, p=4.7e-32). A binary human vs non-human model confirms a strong positive human effect (coef=0.786, p=2.8e-45). These consistent, highly significant positive effects indicate modern humans have higher AMTL frequencies than non-human primates after accounting for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,2,88,"Using OLS on num_amtl (continuous, standardized) with covariates age, prob_male (sex), and tooth_class plus cluster-robust SE by specimen, the Homo sapiens indicator is positive and highly significant (coef=0.786, SE=0.058, p<1e-10). In a genus-level model, Homo sapiens is higher than Pan (coef=0.699, SE=0.082, p<1e-16), and the contrast of Homo sapiens vs the average of Pan/Pongo/Papio remains strongly positive (estimate=0.776, SE=0.060, p≈0). These consistent, sizable effects indicate humans have higher AMTL frequencies after accounting for age, sex, and tooth class, so the answer is a strong Yes."
amtl,0.2,negative_leading_statement,3,90,"I modeled AMTL (num_amtl) as a function of genus, age, sex (prob_male), and tooth_class using OLS with cluster‑robust SEs by specimen to account for repeated measures. The human indicator was strongly positive (coef ≈ 0.79, 95% CI 0.67–0.90, p≈3e‑41), indicating higher AMTL for Homo sapiens after adjustment. Pairwise adjusted contrasts also showed Homo sapiens higher than Pan (diff ≈ 0.70, p≈1e‑17), Papio (≈0.87, p≈6e‑30), and Pongo (≈0.76, p≈1e‑15). The consistent, large, and highly significant positive differences support a clear ‘Yes’: modern humans have higher AMTL frequencies than the non‑human primate genera when controlling for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,4,90,"I fit a linear regression on the continuous num_amtl measure (it is not integer counts; mean≈0.60, SD≈0.87) with genus as a categorical predictor (Homo sapiens reference) while controlling for age, prob_male, and tooth_class. All three non‑human genera have significantly lower AMTL than Homo sapiens: Pan −0.70 (95% CI −0.85 to −0.55), Papio −0.87 (−1.01 to −0.73), Pongo −0.76 (−0.94 to −0.58), all p<0.001; robust (HC3) SEs give the same conclusion. Adjusted predictions at average covariates show Homo sapiens ≈0.83 vs Pan ≈0.13, Pongo ≈0.08, Papio ≈−0.04. Age, sex, and tooth class are not significant in this model. Therefore, after accounting for age, sex, and tooth class, modern humans show higher AMTL than the non‑human genera, with strong statistical support."
amtl,0.2,negative_leading_statement,5,90,"Using 1450 observations (484 specimens), I modeled num_amtl with a human indicator plus age, prob_male, and tooth_class, using specimen-clustered standard errors to account for repeated measures per specimen. The human effect is positive and large (coef = 0.786, SE = 0.058, p = 3.1e-41; 95% CI [0.671, 0.900]), about 0.9 SD of the outcome (SD = 0.868). A genus-specific model with Homo sapiens as the reference shows Pan, Papio, and Pongo all significantly lower than Homo (p < 1e-15), reinforcing that humans have higher AMTL after controlling for age, sex, and tooth class. A mixed-effects fit was attempted but failed due to a singular random-effects covariance; the clustered OLS provides clear evidence. Therefore, the data strongly support a Yes answer."
amtl,0.2,negative_leading_statement,6,90,"I modeled num_amtl with OLS using cluster-robust SEs by specimen and adjusted for age, sex (prob_male), and tooth_class. The Homo sapiens indicator is strongly positive (coef = 0.786, 95% CI [0.671, 0.900], p = 3.09e-41), about 0.91 SD higher than non-humans. Genus-specific contrasts show Pan, Papio, and Pongo are all significantly lower than Homo sapiens (all p < 1e-14). This consistent, large, and statistically significant effect indicates modern humans have higher AMTL frequencies after accounting for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,7,90,"I fit an OLS model of num_amtl with genus (Homo sapiens as reference) while controlling for age, sex (prob_male), and tooth_class, using cluster-robust SEs by specimen. All three non-human genera show large negative coefficients relative to humans (Pan: -0.70, Papio: -0.87, Pongo: -0.76) with extremely small p-values (all p < 1e-15), indicating lower AMTL in non-humans after controls. A pooled model with a human indicator likewise shows a strong positive effect for humans (coef = 0.786, p ≈ 3.1e-41). Therefore, the evidence strongly supports that modern humans have higher AMTL frequencies than Pan/Pongo/Papio when accounting for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,8,90,"I fit an OLS regression of num_amtl on a human indicator, age, prob_male, and tooth_class with cluster-robust standard errors by specimen (to account for repeated tooth-class rows). The human indicator was large and positive (coef about 0.786, z=13.45, p<0.001), indicating substantially higher AMTL for Homo sapiens after adjusting for age, sex, and tooth class. A model with genus categories confirmed that Pan, Papio, and Pongo are each significantly lower than Homo sapiens (coefficients about -0.70 to -0.87, p<0.001). Predicted adjusted means show humans higher by about 0.79 units, about 0.9 SD of the outcome. Age and tooth class were not significant; prob_male showed a small negative effect in the human-vs-nonhuman model. Overall, the adjusted evidence strongly supports higher AMTL in modern humans relative to the non-human primate genera."
amtl,0.2,negative_leading_statement,9,90,"Using the provided dataset (n=1450 rows, 484 specimens) I modeled AMTL as the continuous outcome `num_amtl` (which appears standardized) with a linear regression that adjusts for age, sex (prob_male), and tooth class, and uses cluster-robust standard errors by specimen to account for repeated tooth classes per individual. The human indicator (Homo sapiens vs Pan/Pongo/Papio) is strongly positive: coef = 0.786 with 95% CI [0.671, 0.900], p < 0.001. This indicates modern humans have substantially higher AMTL values than non-human primates after adjustment. A model with genus categories also shows all non-human genera significantly below Homo sapiens (coefficients roughly −0.70 to −0.87, p < 0.001). Age and tooth class are not significant in this model, and sex has at most a small effect. Given the large, consistent, and statistically significant human effect, the evidence supports a clear ""Yes"" to the question despite the negative leading statement."
amtl,0.2,negative_leading_statement,10,90,"Using the 1,450-row dataset (484 specimens), I fit an OLS model of AMTL (num_amtl) on human vs non-human status while controlling for age, sex (prob_male), and tooth class, with cluster-robust SEs by specimen to account for repeated tooth classes per specimen. The human coefficient is positive and large (0.786; SE 0.058; p=3.09e-41), indicating higher AMTL in Homo sapiens after adjustment. A genus-level model with Homo sapiens as the reference shows each non-human genus has significantly lower AMTL (Pan −0.699, Papio −0.871, Pongo −0.757; all p<1e-14). This consistent, highly significant positive difference supports a strong ""Yes"" that modern humans have higher AMTL frequency after accounting for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,11,92,"I fit linear regression models for num_amtl controlling for age, sex (prob_male), and tooth_class, with cluster‑robust standard errors by specimen to account for repeated measures. In a human vs non‑human model, the human indicator is strongly positive (coef = 0.786, SE = 0.058, p = 3.1e-41), indicating higher AMTL levels for Homo sapiens after adjustment. Genus‑specific contrasts using Homo sapiens as the reference show all non‑human genera have significantly lower values (Pan: −0.699, Pongo: −0.757, Papio: −0.871; all p < 1e-15). Adjusted predicted means averaged over tooth classes also show Homo sapiens highest (≈0.881) compared with Pan (≈0.182), Pongo (≈0.124), and Papio (≈0.010). Thus, the data provide strong evidence that modern humans have higher AMTL frequencies than the non‑human genera after accounting for age, sex, and tooth class."
amtl,0.2,negative_leading_statement,12,88,"I modeled AMTL (num_amtl) as a continuous outcome using OLS with cluster-robust SEs by specimen, controlling for age, sex (prob_male), and tooth class. The human indicator (Homo sapiens vs Pan/Pongo/Papio) is strongly positive and highly significant (coef = 0.786, 95% CI [0.671, 0.900], p = 3.1e-41). At mean age and sex with the modal tooth class, predicted AMTL is 0.83 for humans vs 0.05 for non-humans (difference ≈ 0.79), which is large relative to the outcome SD (~0.87). This provides strong evidence that modern humans have higher AMTL frequencies than the non-human genera after accounting for age, sex, and tooth class. Therefore the answer is Yes with high confidence."
